#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2015 12 29 19 00  80 14.0 18.0   1.8     5    MM  MM 1025.5    MM  11.2    MM   MM -5.8    MM
2015 12 29 18 00  80 13.0 16.0   1.4     5    MM  MM 1026.8    MM  11.1    MM   MM -6.9    MM
2015 12 29 17 00  70 12.0   MM   1.2    MM    MM  MM 1028.5    MM  11.0    MM   MM -6.3    MM
2015 12 29 16 00  70 10.0 12.0   1.1    MM    MM  MM 1031.3    MM  11.0    MM   MM -3.5    MM
2015 12 29 15 00  80  7.0  9.0   1.0     6    MM  MM 1033.7    MM  11.0    MM   MM -1.9    MM
2015 12 29 14 00  80  5.0  8.0   1.0     6    MM  MM 1034.8    MM  10.7    MM   MM -1.3    MM
2015 12 29 13 00  80  5.0  8.0   1.1     5    MM  MM 1034.8    MM  10.7    MM   MM -1.1    MM
2015 12 29 12 00  60  5.0  7.0   1.3     6    MM  MM 1035.6    MM  11.2    MM   MM -0.2    MM
2015 12 29 11 00  50  4.0  7.0   1.2     6    MM  MM 1036.1    MM  10.4    MM   MM -0.2    MM
2015 12 29 10 00  20  5.0  7.0   1.5     6    MM  MM 1035.9    MM  10.5    MM   MM -0.3    MM
2015 12 29 09 00  20  4.0  7.0   1.7     8    MM  MM 1035.8    MM  10.7    MM   MM +0.4    MM
2015 12 29 08 00  20  5.0  9.0   1.9     7    MM  MM 1036.3    MM  11.0    MM   MM +0.6    MM
2015 12 29 07 00  MM  4.0  7.0   2.0     8    MM  MM 1036.2    MM  11.3    MM   MM +0.7    MM
2015 12 29 06 00 360  6.0 10.0   2.2     8    MM  MM 1035.4    MM  11.7    MM   MM +0.5    MM
2015 12 29 05 00   0  6.0  8.0   2.5     8    MM  MM 1035.7    MM  11.3    MM   MM +1.9    MM
2015 12 29 04 00   0  7.0  9.0   2.3     8    MM  MM 1035.5    MM  11.1    MM   MM +2.1    MM
2015 12 29 03 00 350  7.0 11.0   2.6     8    MM  MM 1034.9    MM  10.8    MM   MM   MM    MM
2015 12 29 02 00 360  9.0 11.0   2.7     8    MM  MM 1033.8    MM  10.3    MM   MM +2.3    MM
2015 12 29 01 00   0  9.0 12.0   2.9     8    MM  MM 1033.4    MM  10.3    MM   MM +3.3    MM
2015 12 28 23 00 350 11.0 14.0   3.2     8    MM  MM 1031.5    MM  10.0    MM   MM +4.0    MM
2015 12 28 22 00 360 12.0 15.0   3.5     8    MM  MM 1030.1    MM   9.8    MM   MM +4.7    MM
2015 12 28 21 00 340 12.0 15.0   3.4     9    MM  MM 1028.8    MM  10.1    MM   MM +5.2    MM
2015 12 28 20 00 340 12.0   MM    MM    MM    MM  MM 1027.5    MM  10.5    MM   MM +5.3    MM
2015 12 28 19 00 340 13.0 18.0   4.2     8    MM  MM 1025.4    MM  10.5    MM   MM +3.9    MM
2015 12 28 18 00 340 14.0 17.0   4.1     8    MM  MM 1023.6    MM  10.4    MM   MM +3.2    MM
2015 12 28 17 00 330 16.0 19.0   3.8     8    MM  MM 1022.2    MM  10.2    MM   MM +3.5    MM
2015 12 28 16 00 330 16.0 19.0   3.3     7    MM  MM 1021.5    MM  10.2    MM   MM +5.2    MM
2015 12 28 15 00 320 15.0 20.0   3.0     6    MM  MM 1020.4    MM  10.3    MM   MM +5.7    MM
2015 12 28 14 00 320 15.0 20.0   2.5     6    MM  MM 1018.7    MM  10.5    MM   MM +5.3    MM
2015 12 28 13 00 310 14.0 20.0   2.2     7    MM  MM 1016.3    MM  10.7    MM   MM +4.1    MM
2015 12 28 12 00 330 12.0 16.0   2.1     8    MM  MM 1014.7    MM  11.0    MM   MM +3.3    MM
2015 12 28 11 00 330 10.0 12.0   2.1     7    MM  MM 1013.4    MM  11.4    MM   MM +3.7    MM
2015 12 28 10 00 330  9.0 11.0   2.1     7    MM  MM 1012.2    MM  11.3    MM   MM +3.4    MM
2015 12 28 09 00 340  7.0  9.0   2.1     8    MM  MM 1011.4    MM  11.1    MM   MM +3.6    MM
2015 12 28 08 00 360  8.0 10.0   2.2     6    MM  MM 1009.7    MM  10.8    MM   MM +2.4    MM
2015 12 28 07 00  10  8.0  9.0   2.3     7    MM  MM 1008.8    MM  10.2    MM   MM +1.8    MM
2015 12 28 06 00  10  6.0  8.0   2.0     7    MM  MM 1007.8    MM  10.1    MM   MM   MM    MM
2015 12 28 05 00   0  6.0  8.0   1.8     7    MM  MM 1007.3    MM  10.3    MM   MM +1.3    MM
2015 12 28 04 00   0  5.0  6.0   1.5     8    MM  MM 1007.0    MM  10.6    MM   MM +0.9    MM
2015 12 28 02 00   0  5.0  6.0   1.6     7    MM  MM 1006.0    MM  11.2    MM   MM +1.5    MM
2015 12 28 01 00 320  7.0  8.0   1.9     8    MM  MM 1006.1    MM  11.0    MM   MM +1.6    MM
2015 12 28 00 00 290 11.0 13.0   2.2     8    MM  MM 1005.2    MM  10.6    MM   MM   MM    MM
2015 12 27 23 00 260 12.0 15.0   2.5     8    MM  MM 1004.5    MM  10.3    MM   MM -0.3    MM
2015 12 27 22 00 260 13.0 16.0   2.4     8    MM  MM 1004.5    MM  10.2    MM   MM -0.6    MM
2015 12 27 20 00 240 14.0 18.0   2.8     8    MM  MM 1004.8    MM  10.3    MM   MM -4.1    MM
2015 12 27 19 00 240 14.0   MM    MM    MM    MM  MM 1005.1    MM    MM    MM   MM -7.3    MM
2015 12 27 18 00 260  7.0 12.0   1.9     6    MM  MM 1006.8    MM   9.0    MM   MM -8.2    MM
2015 12 27 17 00 140  2.0  5.0   1.0     4    MM  MM 1008.9    MM   8.9    MM   MM -8.7    MM
2015 12 27 16 00  70  4.0  5.0   0.9    10    MM  MM 1012.4    MM   9.1    MM   MM -8.5    MM
2015 12 27 15 00 100  6.0  8.0   0.9    10    MM  MM 1015.0    MM   9.1    MM   MM -6.6    MM
2015 12 27 14 00  80  8.0 10.0   0.8     9    MM  MM 1017.6    MM   8.9    MM   MM -5.9    MM
2015 12 27 13 00  90  5.0  6.0   0.8    MM    MM  MM 1020.9    MM   8.6    MM   MM -4.4    MM
2015 12 27 12 00 110  6.0  8.0   0.8     8    MM  MM 1021.6    MM   8.6    MM   MM -5.0    MM
2015 12 27 11 00 110  4.0  5.0   0.8     8    MM  MM 1023.5    MM   8.6    MM   MM -4.2    MM
2015 12 27 10 00 130  3.0  4.0   0.9     8    MM  MM 1025.3    MM   8.6    MM   MM -3.9    MM
2015 12 27 09 00 120  3.0  4.0   0.9     9    MM  MM 1026.6    MM   8.8    MM   MM -3.1    MM
2015 12 27 08 00  50  3.0  4.0   0.9     8    MM  MM 1027.7    MM   8.8    MM   MM -2.4    MM
2015 12 27 07 00  10  4.0  5.0   0.9     8    MM  MM 1029.2    MM   8.9    MM   MM -1.5    MM
2015 12 27 06 00 320  3.0  4.0   0.9    10    MM  MM 1029.7    MM   9.0    MM   MM -1.2    MM
2015 12 27 05 00 320  3.0  4.0   1.0     9    MM  MM 1030.1    MM   9.1    MM   MM -1.1    MM
2015 12 27 04 00 290  2.0  3.0   1.0     9    MM  MM 1030.7    MM   9.0    MM   MM -0.8    MM
2015 12 27 03 00 330  3.0  4.0   0.9     9    MM  MM 1030.9    MM   9.0    MM   MM -0.8    MM
2015 12 27 02 00 300  4.0  5.0   0.9    11    MM  MM 1031.2    MM   9.0    MM   MM -0.6    MM
2015 12 27 01 00 300  4.0  6.0   0.9     8    MM  MM 1031.5    MM   8.9    MM   MM +0.1    MM
2015 12 27 00 00 290  4.0  5.0   1.0    10    MM  MM 1031.7    MM   8.9    MM   MM +0.4    MM
2015 12 26 23 00 300  4.0  5.0   1.1     8    MM  MM 1031.8    MM   9.0    MM   MM +0.4    MM
2015 12 26 22 00 320  4.0  6.0   1.2     8    MM  MM 1031.4    MM   9.0    MM   MM +0.3    MM
2015 12 26 21 00 320  4.0  6.0   1.2     9    MM  MM 1031.3    MM   9.0    MM   MM +0.4    MM
2015 12 26 20 00 330  5.0  6.0   1.4     5    MM  MM 1031.4    MM   9.1    MM   MM +1.2    MM
2015 12 26 19 00 330  6.0  7.0   1.4     8    MM  MM 1031.1    MM   9.1    MM   MM +0.7    MM
2015 12 26 18 00 340  6.0  8.0   1.4     5    MM  MM 1030.9    MM   9.2    MM   MM +0.6    MM
2015 12 26 17 00 350  7.0  8.0   1.6     5    MM  MM 1030.2    MM   9.4    MM   MM +0.9    MM
2015 12 26 16 00 360  6.0  8.0   1.7     9    MM  MM 1030.4    MM   9.5    MM   MM   MM    MM
2015 12 26 15 00   0  9.0 11.0   1.7     9    MM  MM 1030.3    MM   9.7    MM   MM +3.1    MM
2015 12 26 14 00  10 10.0 11.0   1.8     9    MM  MM 1029.3    MM   9.9    MM   MM +3.4    MM
2015 12 26 13 00 360 10.0   MM    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2015 12 26 12 00   0 10.0 12.0   1.7     9    MM  MM 1027.2    MM   9.7    MM   MM +3.5    MM
2015 12 26 11 00  10 12.0 14.0   1.6     9    MM  MM 1025.9    MM   9.6    MM   MM +3.0    MM
2015 12 26 10 00 360 12.0   MM    MM    MM    MM  MM 1024.5    MM    MM    MM   MM +2.3    MM
2015 12 26 09 00 340  8.0 10.0   1.5     8    MM  MM 1023.7    MM   9.3    MM   MM +2.4    MM
2015 12 26 08 00 320  7.0  8.0   1.6    10    MM  MM 1022.9    MM   9.2    MM   MM +1.3    MM
2015 12 26 07 00 310  7.0  8.0   1.6     9    MM  MM 1022.2    MM   9.1    MM   MM +0.7    MM
2015 12 26 06 00 260  4.0  4.0   1.5     8    MM  MM 1021.3    MM   9.3    MM   MM -0.4    MM
2015 12 26 05 00 260  5.0  6.0   1.6    10    MM  MM 1021.6    MM   9.3    MM   MM +0.2    MM
2015 12 26 04 00 280  5.0  6.0   1.8     9    MM  MM 1021.5    MM   9.4    MM   MM -0.3    MM
2015 12 26 03 00 230  6.0  6.0   1.6     9    MM  MM 1021.7    MM   9.7    MM   MM +0.2    MM
2015 12 26 02 00 220  4.0  5.0   1.7     9    MM  MM 1021.4    MM   9.8    MM   MM +0.8    MM
2015 12 26 01 00 210  3.0  4.0   1.8     9    MM  MM 1021.8    MM   9.9    MM   MM +1.8    MM
2015 12 26 00 00 250  4.0  5.0   1.7    10    MM  MM 1021.5    MM  10.0    MM   MM +1.8    MM
